datetime,day of week,total,place,product_names,quantities_product,Order status
2024-03-18 12:08:00,Wed,14000.0,Dongmyeon,"['plain bread', 'jam', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-18 12:10:00,Wed,15800.0,Seoksa-dong,"['angbutter', 'tiramisu croissant', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed
2024-03-18 12:18:00,Wed,14500.0,Hupyeong 3-dong,"['plain bread', 'tiramisu croissant']","[1.0, 2.0]",Completed
2024-03-18 12:29:00,Wed,39100.0,Seoksa-dong,"['angbutter', 'plain bread', 'croissant', 'cacao deep', 'vanilla latte']","[2.0, 2.0, 2.0, 2.0, 1.0]",Completed
2024-03-18 12:40:00,Wed,42400.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'almond croissant', 'orange pound', 'wiener', 'merinque cookies']","[3.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-03-18 12:53:00,Wed,20600.0,Soyang-dong,"['angbutter', 'orange pound']","[2.0, 2.0]",Completed
2024-03-18 13:06:00,Wed,17500.0,Gangnam-dong,"['angbutter', 'plain bread', 'croissant', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-18 13:42:00,Wed,25700.0,Hyoja 3-dong,"['angbutter', 'pandoro']","[4.0, 1.0]",Completed
2024-03-18 14:06:00,Wed,27900.0,Hyoja 2-dong,"['angbutter', 'pain au chocolat', 'orange pound']","[3.0, 2.0, 1.0]",Completed
2024-03-18 14:30:00,Wed,15400.0,Hupyeong 3-dong,"['angbutter', 'gateau chocolat']","[2.0, 1.0]",Completed
2024-03-18 14:31:00,Wed,16100.0,Dongmyeon,"['angbutter', 'milk tea']","[2.0, 1.0]",Completed
2024-03-19 11:06:00,Thur,16300.0,Seoksa-dong,"['angbutter', 'americano', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2024-03-19 11:07:00,Thur,14000.0,Soyang-dong,"['plain bread', 'jam']","[3.0, 1.0]",Completed
2024-03-19 11:16:00,Thur,28200.0,Dongmyeon,"['angbutter', 'gateau chocolat', 'orange pound']","[2.0, 2.0, 2.0]",Completed
2024-03-19 12:25:00,Thur,23100.0,Seoksa-dong,"['angbutter', 'plain bread', 'pain au chocolat', 'gateau chocolat', 'orange pound']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-03-19 12:28:00,Thur,16400.0,Hyoja 3-dong,['angbutter'],[3.0],Completed
2024-03-19 12:30:00,Thur,22800.0,Dongmyeon,"['angbutter', 'plain bread', 'almond croissant']","[1.0, 2.0, 2.0]",Completed
2024-03-19 14:38:00,Thur,17600.0,Dongmyeon,"['angbutter', 'croissant', 'gateau chocolat']","[1.0, 2.0, 1.0]",Completed
2024-03-19 14:47:00,Thur,15100.0,Soyang-dong,"['angbutter', 'gateau chocolat', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-03-19 15:11:00,Thur,20000.0,Dongmyeon,"['caffe latte', 'tiramisu croissant']","[2.0, 2.0]",Completed
2024-03-20 11:29:00,Fri,25800.0,Dongmyeon,"['angbutter', 'americano', 'cacao deep', 'pain au chocolat']","[1.0, 2.0, 1.0, 2.0]",Completed
2024-03-20 12:17:00,Fri,28800.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'croissant', 'pain au chocolat', 'vanilla latte']","[1.0, 1.0, 3.0, 1.0, 1.0]",Completed
2024-03-20 12:33:00,Fri,16100.0,Hupyeong 1-dong,"['angbutter', 'orange pound']","[2.0, 1.0]",Completed
2024-03-20 12:34:00,Fri,17000.0,Soyang-dong,"['plain bread', 'croissant', 'pain au chocolat', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-20 13:48:00,Fri,19300.0,Toegye-dong,"['angbutter', 'americano', 'croissant']","[1.0, 2.0, 1.0]",Completed
2024-03-20 14:19:00,Fri,14800.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-03-20 15:40:00,Fri,14000.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-03-21 11:04:00,Sat,27800.0,Dongmyeon,"['angbutter', 'americano', 'tiramisu croissant', 'pain au chocolat', 'orange pound', 'berry ade']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-03-21 11:04:00,Sat,16100.0,Seoksa-dong,"['angbutter', 'plain bread']","[2.0, 1.0]",Completed
2024-03-21 11:28:00,Sat,31600.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'americano', 'croissant', 'pain au chocolat']","[2.0, 1.0, 1.0, 2.0, 1.0, 1.0]",Completed
2024-03-21 11:33:00,Sat,20000.0,Dongmyeon,"['plain bread', 'cacao deep', 'pain au chocolat', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-03-21 11:44:00,Sat,27600.0,Hyoja 1-dong,"['angbutter', 'croissant', 'tiramisu croissant', 'orange pound']","[2.0, 2.0, 1.0, 1.0]",Completed
2024-03-21 12:02:00,Sat,37700.0,Seoksa-dong,"['angbutter', 'plain bread', 'cacao deep']","[5.0, 1.0, 2.0]",Completed
2024-03-21 12:07:00,Sat,14300.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'jam', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-21 12:11:00,Sat,20900.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'gateau chocolat']","[2.0, 1.0, 1.0]",Completed
2024-03-21 12:34:00,Sat,14800.0,Dongmyeon,"['angbutter', 'croissant', 'pandoro']","[1.0, 1.0, 1.0]",Completed
2024-03-21 12:51:00,Sat,18300.0,Dongmyeon,"['angbutter', 'plain bread', 'caffe latte', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-21 13:32:00,Sat,19300.0,Dongmyeon,"['angbutter', 'croissant', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-21 13:38:00,Sat,17500.0,Seoksa-dong,"['plain bread', 'americano', 'croissant']","[2.0, 1.0, 1.0]",Completed
2024-03-21 13:41:00,Sat,17800.0,Dongmyeon,"['angbutter', 'plain bread', 'pain au chocolat']","[2.0, 1.0, 1.0]",Completed
2024-03-21 14:17:00,Sat,33100.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'americano', 'croissant']","[2.0, 2.0, 1.0, 3.0]",Completed
2024-03-21 14:28:00,Sat,15800.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pandoro']","[1.0, 1.0, 1.0]",Completed
2024-03-21 15:02:00,Sat,16400.0,Kyodong,['angbutter'],[3.0],Completed
2024-03-21 15:14:00,Sat,19600.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'gateau chocolat', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-22 11:02:00,Sun,18500.0,Hupyeong 1-dong,"['pain au chocolat', 'almond croissant', 'wiener']","[2.0, 1.0, 2.0]",Completed
2024-03-22 11:22:00,Sun,14800.0,Hupyeong 2-dong,"['angbutter', 'americano']","[1.0, 2.0]",Completed
2024-03-22 11:34:00,Sun,15100.0,Kyodong,"['angbutter', 'plain bread']","[2.0, 1.0]",Completed
2024-03-22 11:43:00,Sun,32900.0,Dongmyeon,"['angbutter', 'plain bread', 'americano', 'tiramisu croissant', 'vanilla latte']","[3.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-03-22 12:19:00,Sun,16600.0,Toegye-dong,"['angbutter', 'americano']","[2.0, 1.0]",Completed
2024-03-22 12:38:00,Sun,31500.0,Toegye-dong,"['angbutter', 'tiramisu croissant']","[5.0, 1.0]",Completed
2024-03-22 12:43:00,Sun,15100.0,Hupyeong 3-dong,"['angbutter', 'pain au chocolat']","[2.0, 1.0]",Completed
2024-03-22 13:19:00,Sun,21800.0,Dongmyeon,"['angbutter', 'plain bread', 'americano']","[1.0, 1.0, 2.0]",Completed
2024-03-22 13:21:00,Sun,20900.0,Seoksa-dong,"['angbutter', 'plain bread']","[3.0, 1.0]",Completed
2024-03-22 13:52:00,Sun,15600.0,Hupyeong 3-dong,"['angbutter', 'americano']","[2.0, 1.0]",Completed
2024-03-22 14:31:00,Sun,19500.0,Shin Sa Udon,"['americano', 'croissant', 'tiramisu croissant']","[1.0, 2.0, 1.0]",Completed
2024-03-22 14:51:00,Sun,16100.0,Dongmyeon,"['angbutter', 'vanilla latte']","[2.0, 1.0]",Completed
2024-03-22 15:21:00,Sun,19300.0,Hupyeong 1-dong,"['angbutter', 'americano', 'almond croissant']","[1.0, 2.0, 1.0]",Completed
2024-03-23 11:06:00,Mon,14500.0,Hyoja 1-dong,"['plain bread', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-03-23 11:53:00,Mon,14500.0,Hupyeong 2-dong,"['plain bread', 'tiramisu croissant']","[1.0, 2.0]",Completed
2024-03-23 12:04:00,Mon,15500.0,Dongmyeon,"['tiramisu croissant', 'pandoro']","[1.0, 2.0]",Completed
2024-03-23 12:37:00,Mon,34100.0,Gangnam-dong,"['angbutter', 'americano', 'pandoro', 'berry ade', 'merinque cookies']","[2.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-03-23 12:44:00,Mon,15000.0,Seoksa-dong,"['tiramisu croissant', 'cacao deep', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed
2024-03-23 13:12:00,Mon,18600.0,Soyang-dong,"['angbutter', 'plain bread', 'croissant']","[2.0, 1.0, 1.0]",Completed
2024-03-23 13:57:00,Mon,17800.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant']","[2.0, 1.0, 1.0]",Completed
2024-03-23 13:58:00,Mon,24200.0,Kyodong,"['angbutter', 'cacao deep', 'gateau chocolat']","[3.0, 1.0, 1.0]",Completed
2024-03-23 14:32:00,Mon,40700.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pain au chocolat']","[4.0, 2.0, 3.0]",Completed
2024-03-23 14:49:00,Mon,18300.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'caffe latte']","[1.0, 2.0, 1.0]",Completed
2024-03-25 11:05:00,Wed,19300.0,Geunhwa-dong,"['angbutter', 'tiramisu croissant', 'pain au chocolat']","[1.0, 1.0, 2.0]",Completed
2024-03-25 11:13:00,Wed,15800.0,Hyoja 3-dong,"['angbutter', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-03-25 12:42:00,Wed,18800.0,Hyoja 2-dong,"['angbutter', 'plain bread', 'tiramisu croissant', 'cacao deep']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-25 14:08:00,Wed,18000.0,Toegye-dong,"['croissant', 'pain au chocolat', 'berry ade']","[2.0, 1.0, 1.0]",Completed
2024-03-25 14:12:00,Wed,22300.0,Soyang-dong,"['angbutter', 'croissant', 'tiramisu croissant', 'cacao deep', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-03-25 14:17:00,Wed,21300.0,Seoksa-dong,"['angbutter', 'caffe latte', 'tiramisu croissant']","[1.0, 2.0, 1.0]",Completed
2024-03-25 14:38:00,Wed,14000.0,Hupyeong 3-dong,"['plain bread', 'americano', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-03-25 14:57:00,Wed,14500.0,Hyoja 2-dong,"['plain bread', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-03-25 15:54:00,Wed,16400.0,Hupyeong 3-dong,['angbutter'],[3.0],Completed
2024-03-25 15:59:00,Wed,35600.0,Hyoja 2-dong,['angbutter'],[7.0],Completed
2024-03-25 16:17:00,Wed,20300.0,Hupyeong 1-dong,"['angbutter', 'americano', 'cheese cake', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-26 11:04:00,Thur,15300.0,Seoksa-dong,"['tiramisu croissant', 'cacao deep', 'gateau chocolat']","[1.0, 1.0, 1.0]",Completed
2024-03-26 11:04:00,Thur,16600.0,Dongmyeon,"['angbutter', 'plain bread', 'jam']","[2.0, 1.0, 1.0]",Completed
2024-03-26 11:32:00,Thur,43200.0,Seoksa-dong,"['angbutter', 'plain bread', 'croissant', 'cacao deep', 'wiener']","[4.0, 2.0, 1.0, 2.0, 1.0]",Completed
2024-03-26 13:06:00,Thur,18300.0,Dongmyeon,"['angbutter', 'plain bread', 'caffe latte', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-26 14:35:00,Thur,24700.0,Kyodong,"['angbutter', 'pain au chocolat']","[4.0, 1.0]",Completed
2024-03-26 14:44:00,Thur,31100.0,Hyoja 3-dong,"['angbutter', 'croissant', 'tiramisu croissant', 'pain au chocolat', 'gateau chocolat', 'pandoro']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-03-26 15:07:00,Thur,15800.0,Hyoja 3-dong,"['angbutter', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-03-26 15:10:00,Thur,26900.0,Dongmyeon,"['angbutter', 'pain au chocolat']","[3.0, 3.0]",Completed
2024-03-26 15:22:00,Thur,14800.0,Soyang-dong,"['angbutter', 'croissant', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2024-03-27 11:42:00,Fri,17000.0,Soyang-dong,"['plain bread', 'tiramisu croissant', 'pain au chocolat']","[2.0, 1.0, 1.0]",Completed
2024-03-27 11:51:00,Fri,14800.0,Hupyeong 3-dong,"['angbutter', 'americano', 'cacao deep']","[1.0, 1.0, 1.0]",Completed
2024-03-27 13:00:00,Fri,19500.0,Toegye-dong,"['plain bread', 'croissant', 'tiramisu croissant', 'cheese cake']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-27 13:10:00,Fri,18500.0,Hupyeong 3-dong,"['caffe latte', 'tiramisu croissant', 'cacao deep', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-27 13:36:00,Fri,24800.0,Hyoja 2-dong,"['angbutter', 'plain bread', 'jam', 'cacao deep', 'wiener']","[2.0, 1.0, 1.0, 1.0, 2.0]",Completed
2024-03-27 14:19:00,Fri,15300.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'croissant']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-27 15:11:00,Fri,15100.0,Dongmyeon,"['angbutter', 'pain au chocolat']","[2.0, 1.0]",Completed
2024-03-27 15:36:00,Fri,28800.0,Shin Sa Udon,"['angbutter', 'americano', 'croissant', 'tiramisu croissant', 'pain au chocolat', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-03-27 15:38:00,Fri,16100.0,Dongmyeon,"['angbutter', 'milk tea']","[2.0, 1.0]",Completed
2024-03-27 15:48:00,Fri,14000.0,Dongmyeon,"['americano', 'croissant', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2024-03-27 16:23:00,Fri,14800.0,Hupyeong 2-dong,"['angbutter', 'cacao deep']","[1.0, 2.0]",Completed
2024-03-28 11:09:00,Sat,26300.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'croissant', 'tiramisu croissant', 'lemon ade']","[1.0, 2.0, 2.0, 1.0, 1.0]",Completed
2024-03-28 11:14:00,Sat,19300.0,Dongmyeon,"['angbutter', 'croissant', 'almond croissant', 'pandoro']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-28 11:38:00,Sat,14800.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2024-03-28 11:55:00,Sat,40300.0,Soyang-dong,"['angbutter', 'plain bread', 'jam', 'americano', 'caffe latte', 'tiramisu croissant', 'pain au chocolat', 'milk tea', 'wiener']","[1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-03-28 12:17:00,Sat,15500.0,Hupyeong 2-dong,"['jam', 'croissant', 'tiramisu croissant', 'cacao deep']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-28 13:05:00,Sat,22600.0,Hupyeong 3-dong,"['angbutter', 'tiramisu croissant', 'wiener']","[3.0, 1.0, 1.0]",Completed
2024-03-28 13:36:00,Sat,18000.0,Hupyeong 2-dong,"['pain au chocolat', 'pandoro', 'orange pound']","[2.0, 1.0, 1.0]",Completed
2024-03-28 13:39:00,Sat,24100.0,Hyoja 1-dong,"['angbutter', 'americano', 'tiramisu croissant', 'cacao deep']","[2.0, 1.0, 1.0, 1.0]",Completed
2024-03-28 15:14:00,Sat,16600.0,Seoksa-dong,"['angbutter', 'gateau chocolat', 'cheese cake']","[1.0, 1.0, 1.0]",Completed
2024-03-29 11:09:00,Sun,21800.0,Toegye-dong,"['angbutter', 'croissant', 'pain au chocolat']","[1.0, 2.0, 2.0]",Completed
2024-03-29 11:25:00,Sun,27800.0,Dongnae-myeon,"['angbutter', 'plain bread', 'americano', 'caffe latte', 'tiramisu croissant', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-03-29 11:59:00,Sun,15800.0,Dongnae-myeon,"['angbutter', 'croissant', 'caffe latte']","[1.0, 1.0, 1.0]",Completed
2024-03-29 12:02:00,Sun,29800.0,Hupyeong 2-dong,"['croissant', 'tiramisu croissant', 'pain au chocolat', 'gateau chocolat', 'wiener']","[2.0, 1.0, 1.0, 1.0, 2.0]",Completed
2024-03-29 12:09:00,Sun,14100.0,Hyoja 2-dong,"['angbutter', 'wiener']","[2.0, 1.0]",Completed
2024-03-29 12:15:00,Sun,26900.0,Seoksa-dong,"['angbutter', 'plain bread', 'jam', 'tiramisu croissant']","[3.0, 1.0, 1.0, 1.0]",Completed
2024-03-29 12:31:00,Sun,19300.0,Soyang-dong,"['angbutter', 'americano', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-03-29 12:59:00,Sun,24300.0,Seoksa-dong,"['angbutter', 'plain bread', 'jam', 'cacao deep', 'gateau chocolat', 'orange pound']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-03-29 13:04:00,Sun,29600.0,Hyoja 2-dong,"['angbutter', 'plain bread', 'pandoro', 'wiener']","[3.0, 1.0, 1.0, 1.0]",Completed
2024-03-29 13:16:00,Sun,19600.0,Hupyeong 1-dong,"['angbutter', 'croissant', 'tiramisu croissant']","[2.0, 1.0, 1.0]",Completed
2024-03-29 13:16:00,Sun,18600.0,Dongmyeon,"['angbutter', 'plain bread']","[2.0, 2.0]",Completed
2024-03-29 13:28:00,Sun,15000.0,Dongmyeon,"['plain bread', 'jam', 'croissant', 'tiramisu croissant']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-29 14:02:00,Sun,26300.0,Hyoja 1-dong,"['angbutter', 'americano', 'croissant', 'vanilla latte']","[1.0, 2.0, 2.0, 1.0]",Completed
2024-03-29 15:37:00,Sun,15300.0,Hyoja 3-dong,"['angbutter', 'americano', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2024-03-29 12:09:00,Sun,16100.0,Hupyeong 3-dong,"['angbutter', 'almond croissant']","[2.0, 1.0]",Completed
2024-03-30 11:22:00,Mon,17300.0,Gangnam-dong,"['angbutter', 'orange pound', 'wiener']","[1.0, 1.0, 2.0]",Completed
2024-03-30 11:28:00,Mon,28600.0,Gangnam-dong,"['angbutter', 'tiramisu croissant', 'pain au chocolat']","[2.0, 2.0, 2.0]",Completed
2024-03-30 12:07:00,Mon,19300.0,Hupyeong 1-dong,"['angbutter', 'croissant', 'caffe latte', 'pandoro']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-30 13:25:00,Mon,18800.0,Hupyeong 2-dong,"['angbutter', 'tiramisu croissant', 'cacao deep', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-30 13:38:00,Mon,14500.0,Hupyeong 2-dong,"['plain bread', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-03-30 14:08:00,Mon,32400.0,Toegye-dong,"['angbutter', 'plain bread', 'croissant', 'orange pound']","[3.0, 1.0, 2.0, 1.0]",Completed
2024-03-30 14:46:00,Mon,14800.0,Hupyeong 2-dong,"['angbutter', 'pain au chocolat', 'almond croissant']","[1.0, 1.0, 1.0]",Completed
2024-03-30 15:07:00,Mon,17800.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'pain au chocolat', 'merinque cookies']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-30 16:21:00,Mon,19800.0,Shin Sa Udon,"['angbutter', 'plain bread', 'croissant', 'cacao deep']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-03-30 16:22:00,Mon,35300.0,Toegye-dong,"['angbutter', 'plain bread']","[6.0, 1.0]",Completed
2024-04-01 11:01:00,Wed,16400.0,Hyoja 2-dong,['angbutter'],[3.0],Completed
2024-04-01 11:15:00,Wed,29400.0,Hupyeong 1-dong,"['angbutter', 'americano', 'orange pound']","[3.0, 1.0, 2.0]",Completed
2024-04-01 11:54:00,Wed,16100.0,Soyang-dong,"['angbutter', 'pandoro']","[2.0, 1.0]",Completed
2024-04-01 12:32:00,Wed,23100.0,Hupyeong 2-dong,"['angbutter', 'croissant', 'pain au chocolat', 'almond croissant']","[2.0, 1.0, 1.0, 1.0]",Completed
2024-04-01 12:45:00,Wed,18300.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-04-01 13:29:00,Wed,32100.0,Seoksa-dong,"['angbutter', 'plain bread', 'tiramisu croissant', 'pain au chocolat', 'gateau chocolat', 'orange pound']","[1.0, 1.0, 2.0, 1.0, 1.0, 1.0]",Completed
2024-04-01 13:44:00,Wed,22800.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'lemon ade']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-04-01 13:49:00,Wed,28800.0,Toegye-dong,"['angbutter', 'americano', 'tiramisu croissant', 'pain au chocolat', 'milk tea', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-04-01 14:18:00,Wed,24300.0,Hupyeong 2-dong,"['angbutter', 'tiramisu croissant', 'cacao deep', 'vanilla latte']","[1.0, 1.0, 1.0, 2.0]",Completed
2024-04-01 14:28:00,Wed,18800.0,Dongmyeon,"['angbutter', 'americano', 'pain au chocolat', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-04-02 11:06:00,Thur,16000.0,Dongmyeon,['angbutter'],[4.0],Completed
2024-04-02 11:06:00,Thur,15800.0,Hyoja 2-dong,"['angbutter', 'caffe latte', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2024-04-02 11:43:00,Thur,22800.0,Toegye-dong,"['angbutter', 'plain bread', 'tiramisu croissant', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-04-02 11:54:00,Thur,15300.0,Hyoja 2-dong,"['angbutter', 'jam', 'croissant', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-04-02 12:01:00,Thur,18600.0,Hupyeong 3-dong,"['angbutter', 'plain bread']","[2.0, 2.0]",Completed
2024-04-02 12:11:00,Thur,28800.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'croissant', 'tiramisu croissant', 'almond croissant', 'pandoro']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-04-02 12:38:00,Thur,18000.0,Hyoja 3-dong,"['angbutter', 'croissant', 'orange pound']","[2.0, 1.0, 1.0]",Completed
2024-04-02 13:12:00,Thur,15800.0,Seoksa-dong,"['angbutter', 'plain bread', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-04-02 13:12:00,Thur,23100.0,Seoksa-dong,"['angbutter', 'plain bread', 'pain au chocolat', 'gateau chocolat', 'orange pound']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-04-02 13:58:00,Thur,20600.0,Hupyeong 2-dong,"['angbutter', 'tiramisu croissant']","[2.0, 2.0]",Completed
2024-04-02 15:49:00,Thur,16100.0,Dongmyeon,"['angbutter', 'vanilla latte']","[2.0, 1.0]",Completed
2024-04-02 16:02:00,Thur,14300.0,Hyoja 2-dong,"['angbutter', 'americano', 'croissant']","[1.0, 1.0, 1.0]",Completed
2024-04-02 16:03:00,Thur,26900.0,Dongmyeon,"['angbutter', 'croissant', 'pain au chocolat']","[3.0, 1.0, 2.0]",Completed
2024-04-02 16:21:00,Thur,29500.0,Hupyeong 1-dong,"['angbutter', 'tiramisu croissant', 'gateau chocolat']","[4.0, 1.0, 1.0]",Completed
2024-04-02 16:31:00,Thur,16100.0,Dongmyeon,"['angbutter', 'tiramisu croissant']","[2.0, 1.0]",Completed
2024-04-03 11:24:00,Fri,24800.0,Kyodong,"['angbutter', 'tiramisu croissant', 'cacao deep', 'pandoro', 'wiener']","[1.0, 1.0, 1.0, 1.0, 2.0]",Completed
2024-04-03 11:43:00,Fri,23600.0,Toegye-dong,"['angbutter', 'plain bread', 'croissant', 'cacao deep']","[2.0, 1.0, 1.0, 1.0]",Completed
2024-04-03 11:44:00,Fri,14300.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'americano']","[1.0, 1.0, 1.0]",Completed
2024-04-03 12:08:00,Fri,19300.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant', 'pandoro']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-04-03 13:29:00,Fri,44500.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'orange pound']","[4.0, 2.0, 3.0, 2.0]",Completed
2024-04-03 14:12:00,Fri,14000.0,Soyang-dong,"['plain bread', 'tiramisu croissant', 'cacao deep']","[1.0, 1.0, 1.0]",Completed
2024-04-04 11:54:00,Sat,18300.0,Soyang-dong,"['angbutter', 'plain bread', 'jam', 'americano', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-04-04 12:36:00,Sat,14800.0,Dongmyeon,"['angbutter', 'croissant', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-04-04 13:02:00,Sat,27800.0,Hyoja 2-dong,"['angbutter', 'croissant', 'pandoro', 'cheese cake']","[1.0, 2.0, 2.0, 1.0]",Completed
2024-04-04 14:06:00,Sat,21800.0,Dongmyeon,"['angbutter', 'croissant', 'tiramisu croissant', 'pain au chocolat']","[1.0, 2.0, 1.0, 1.0]",Completed
2024-04-04 14:07:00,Sat,19600.0,Jo-un-dong,"['angbutter', 'croissant', 'orange pound']","[2.0, 1.0, 1.0]",Completed
2024-04-04 14:56:00,Sat,18800.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'wiener']","[1.0, 2.0, 2.0]",Completed
2024-04-04 15:24:00,Sat,15100.0,Soyang-dong,"['angbutter', 'plain bread']","[2.0, 1.0]",Completed
2024-04-04 16:11:00,Sat,16800.0,Geunhwa-dong,"['angbutter', 'tiramisu croissant']","[1.0, 2.0]",Completed
2024-04-05 11:02:00,Sun,21800.0,Hyoja 2-dong,"['angbutter', 'plain bread', 'cacao deep']","[1.0, 2.0, 2.0]",Completed
2024-04-05 11:18:00,Sun,19000.0,Soyang-dong,"['plain bread', 'tiramisu croissant', 'pandoro']","[1.0, 2.0, 1.0]",Completed
2024-04-05 12:33:00,Sun,16300.0,Dongmyeon,"['angbutter', 'croissant', 'pain au chocolat', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-04-05 13:05:00,Sun,24600.0,Hyoja 2-dong,"['angbutter', 'plain bread', 'gateau chocolat', 'pandoro', 'wiener']","[1.0, 2.0, 1.0, 1.0, 1.0]",Completed
