datetime,day of week,total,place,product_names,quantities_product,Order status,location
2024-02-23 11:41:00,Sun,17000.0,Hupyeong 2-dong,"['americano', 'croissant', 'pain au chocolat']","[2.0, 1.0, 1.0]",Completed,"(37.571447338436684, 126.9949059665047)"
2024-02-23 11:47:00,Sun,23500.0,Toegye-dong,"['tiramisu croissant', 'orange pound', 'wiener']","[1.0, 1.0, 1.0]",Completed,"(37.58463209580938, 126.96820348834912)"
2024-02-23 11:52:00,Sun,25500.0,Seoksa-dong,"['tiramisu croissant', 'orange pound', 'vanilla latte']","[1.0, 1.0, 3.0]",Completed,"(37.57308741238339, 126.97720778641222)"
2024-02-23 12:09:00,Sun,20300.0,Hyoja 1-dong,"['angbutter', 'tiramisu croissant', 'pandoro']","[1.0, 2.0, 1.0]",Completed,"(37.565296142357205, 126.98977992058106)"
2024-02-23 12:25:00,Sun,15300.0,Hupyeong 2-dong,"['angbutter', 'americano', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed,"(37.570721487277225, 126.99777225592328)"
2024-02-23 12:27:00,Sun,23100.0,Kyodong,"['angbutter', 'pain au chocolat', 'gateau chocolat', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.56024027423581, 127.00060056122538)"
2024-02-23 12:38:00,Sun,18800.0,Kyodong,"['angbutter', 'plain bread', 'americano', 'milk tea']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.55756570507173, 126.98780880698719)"
2024-02-23 12:39:00,Sun,19800.0,Hupyeong 3-dong,"['angbutter', 'tiramisu croissant', 'cacao deep', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.573446064625124, 126.9729255746334)"
2024-02-23 12:42:00,Sun,24300.0,Hupyeong 3-dong,"['angbutter', 'tiramisu croissant', 'cacao deep', 'orange pound', 'berry ade']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.571744515744456, 126.97837036654741)"
2024-02-23 12:49:00,Sun,32000.0,Hupyeong 1-dong,"['plain bread', 'americano', 'tiramisu croissant', 'cheese cake']","[2.0, 1.0, 2.0, 2.0]",Completed,"(37.574381324103136, 126.9944108939396)"
2024-02-23 13:06:00,Sun,20300.0,Shin Sa Udon,"['angbutter', 'croissant', 'tiramisu croissant']","[1.0, 2.0, 1.0]",Completed,"(37.57884414699545, 126.96065307264747)"
2024-02-23 13:09:00,Sun,21800.0,Seoksa-dong,"['angbutter', 'plain bread', 'croissant', 'pain au chocolat']","[1.0, 2.0, 1.0, 1.0]",Completed,"(37.57299063962319, 126.97782148251304)"
2024-02-23 13:35:00,Sun,18500.0,Toegye-dong,"['plain bread', 'americano', 'tiramisu croissant', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57256989298432, 126.97539121686208)"
2024-02-23 13:58:00,Sun,18000.0,Dongmyeon,"['plain bread', 'croissant', 'caffe latte', 'tiramisu croissant']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57027525139782, 126.98791713602543)"
2024-02-23 14:05:00,Sun,22300.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'croissant', 'caffe latte', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.563523119537805, 126.96974275910968)"
2024-02-23 14:07:00,Sun,24000.0,Hupyeong 2-dong,"['plain bread', 'americano', 'croissant']","[2.0, 2.0, 2.0]",Completed,"(37.56705083937059, 126.98208245773685)"
2024-02-23 14:21:00,Sun,24400.0,Soyang-dong,"['angbutter', 'milk tea', 'gateau chocolat', 'berry ade']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.58436326789896, 126.97971405839078)"
2024-02-23 15:07:00,Sun,15800.0,Hupyeong 3-dong,"['angbutter', 'milk tea', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.58945011707728, 126.95990397833215)"
2024-02-23 15:57:00,Sun,15600.0,Hyoja 2-dong,['angbutter'],[3.0],Completed,"(37.57204727849309, 126.98373806321956)"
2024-02-23 16:00:00,Sun,26600.0,Hupyeong 2-dong,"['angbutter', 'orange pound', 'wiener', 'merinque cookies']","[3.0, 1.0, 1.0, 1.0]",Completed,"(37.57310416081635, 126.9880959223547)"
2024-02-23 16:29:00,Sun,30100.0,Seoksa-dong,"['angbutter', 'americano', 'milk tea', 'orange pound']","[2.0, 1.0, 2.0, 1.0]",Completed,"(37.58374993706559, 126.98458534116622)"
2024-02-23 16:42:00,Sun,17600.0,Soyang-dong,"['angbutter', 'gateau chocolat', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57552377341603, 126.97222208633664)"
2024-02-24 11:07:00,Mon,29900.0,Hupyeong 2-dong,"['angbutter', 'caffe latte', 'tiramisu croissant']","[3.0, 1.0, 2.0]",Completed,"(37.5668862950336, 126.98339419090037)"
2024-02-24 12:09:00,Mon,17900.0,Kyodong,"['angbutter', 'gateau chocolat', 'wiener']","[2.0, 1.0, 1.0]",Completed,"(37.555885303006754, 126.99750924733713)"
2024-02-24 12:26:00,Mon,29900.0,Seoksa-dong,"['angbutter', 'americano', 'orange pound']","[3.0, 2.0, 1.0]",Completed,"(37.58196797444249, 126.97645127926165)"
2024-02-24 12:52:00,Mon,26900.0,Hupyeong 1-dong,"['angbutter', 'croissant']","[3.0, 3.0]",Completed,"(37.58231551220346, 126.99035883935566)"
2024-02-24 14:32:00,Mon,26800.0,Hupyeong 2-dong,"['pain au chocolat', 'gateau chocolat', 'pandoro', 'wiener', 'vanilla latte']","[2.0, 1.0, 1.0, 2.0, 1.0]",Completed,"(37.57716965405931, 126.99687343493942)"
2024-02-24 14:36:00,Mon,22600.0,Hyoja 3-dong,"['angbutter', 'croissant', 'cacao deep']","[2.0, 2.0, 1.0]",Completed,"(37.577518451242334, 126.97713065654403)"
2024-02-24 15:02:00,Mon,16100.0,Dongmyeon,"['angbutter', 'milk tea']","[2.0, 1.0]",Completed,"(37.574176060502566, 126.97552871242733)"
2024-02-24 15:55:00,Mon,19300.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57135856820369, 126.9744672738776)"
2024-02-26 11:07:00,Wed,15800.0,Hupyeong 1-dong,"['angbutter', 'orange pound']","[1.0, 2.0]",Completed,"(37.574248222084876, 127.0007503635661)"
2024-02-26 11:12:00,Wed,31600.0,Soyang-dong,"['angbutter', 'plain bread', 'americano', 'croissant', 'orange pound', 'vanilla latte']","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.584065074238616, 126.97066255913833)"
2024-02-26 11:18:00,Wed,15600.0,Hupyeong 3-dong,"['angbutter', 'gateau chocolat', 'cheese cake']","[1.0, 1.0, 1.0]",Completed,"(37.573581989503296, 126.96801825929272)"
2024-02-26 11:20:00,Wed,18300.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.55923366931754, 126.97620969324743)"
2024-02-26 11:55:00,Wed,15300.0,Hyoja 1-dong,"['angbutter', 'cacao deep', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed,"(37.56387973921592, 126.99127775421408)"
2024-02-26 12:01:00,Wed,23300.0,Hupyeong 2-dong,"['angbutter', 'tiramisu croissant', 'pain au chocolat', 'pandoro']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.57117803778514, 126.99547871075619)"
2024-02-26 12:34:00,Wed,22000.0,Soyang-dong,"['plain bread', 'cacao deep', 'almond croissant', 'orange pound']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.58765415642095, 126.97695067608296)"
2024-02-26 12:48:00,Wed,15000.0,Toegye-dong,"['plain bread', 'tiramisu croissant', 'cacao deep']","[1.0, 1.0, 1.0]",Completed,"(37.578012430045206, 126.97443114497959)"
2024-02-26 12:49:00,Wed,14500.0,Hupyeong 3-dong,"['croissant', 'orange pound', 'berry ade']","[1.0, 1.0, 1.0]",Completed,"(37.575009340353276, 126.96164707839023)"
2024-02-26 13:03:00,Wed,17800.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'cacao deep', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.58173518754149, 126.97382574963756)"
2024-02-26 13:08:00,Wed,15300.0,Yagsamyeongdong,"['angbutter', 'plain bread', 'cheese cake']","[1.0, 1.0, 1.0]",Completed,"(37.57471582497879, 126.96445347819405)"
2024-02-26 13:28:00,Wed,15800.0,Hupyeong 2-dong,"['angbutter', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.57546944252114, 126.98991387927768)"
2024-02-26 13:38:00,Wed,20800.0,Shin Sa Udon,"['angbutter', 'americano', 'croissant', 'almond croissant']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57171165175023, 126.96842947424483)"
2024-02-26 13:46:00,Wed,14500.0,Hupyeong 3-dong,"['americano', 'cacao deep', 'pandoro']","[1.0, 1.0, 1.0]",Completed,"(37.587474651325735, 126.96456339008523)"
2024-02-26 14:29:00,Wed,23300.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'caffe latte', 'tiramisu croissant', 'cacao deep']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.5715895452585, 126.9608708285812)"
2024-02-26 14:40:00,Wed,17100.0,Shin Sa Udon,"['angbutter', 'pain au chocolat']","[2.0, 1.0]",Completed,"(37.59010543931144, 126.97396154366919)"
2024-02-26 15:49:00,Wed,21200.0,Kyodong,['angbutter'],[4.0],Completed,"(37.57300201462421, 127.00074445186202)"
2024-02-26 16:13:00,Wed,27900.0,Hyoja 2-dong,"['angbutter', 'croissant', 'almond croissant']","[3.0, 2.0, 1.0]",Completed,"(37.57265290850287, 126.98259900056928)"
2024-02-27 11:15:00,Thur,23300.0,Toegye-dong,"['angbutter', 'plain bread', 'croissant', 'cheese cake']","[1.0, 1.0, 2.0, 1.0]",Completed,"(37.57709634571735, 126.97663628655854)"
2024-02-27 11:23:00,Thur,23800.0,Hyoja 2-dong,"['angbutter', 'americano', 'tiramisu croissant', 'orange pound']","[1.0, 2.0, 1.0, 1.0]",Completed,"(37.56886071686904, 126.9861771477604)"
2024-02-27 11:24:00,Thur,15300.0,Kyodong,"['angbutter', 'tiramisu croissant', 'cacao deep']","[1.0, 1.0, 1.0]",Completed,"(37.573412624296665, 126.98574185047424)"
2024-02-27 11:25:00,Thur,23100.0,Hupyeong 1-dong,"['angbutter', 'croissant', 'pain au chocolat', 'orange pound']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.58311896301024, 126.98483560155708)"
2024-02-27 11:26:00,Thur,20900.0,Toegye-dong,"['angbutter', 'tiramisu croissant', 'gateau chocolat']","[2.0, 1.0, 1.0]",Completed,"(37.57016091550609, 126.96477810472834)"
2024-02-27 12:04:00,Thur,14800.0,Hupyeong 3-dong,"['tiramisu croissant', 'gateau chocolat']","[2.0, 1.0]",Completed,"(37.57574655202099, 126.96540178783059)"
2024-02-27 12:20:00,Thur,19800.0,Hupyeong 1-dong,"['angbutter', 'plain bread', 'tiramisu croissant', 'cheese cake']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.56673607208611, 126.99788089472256)"
2024-02-27 14:22:00,Thur,22000.0,Hupyeong 2-dong,"['plain bread', 'americano', 'caffe latte', 'pain au chocolat', 'orange pound']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.5657157257763, 127.00097480961107)"
2024-02-27 15:45:00,Thur,15100.0,Kyodong,"['angbutter', 'plain bread']","[2.0, 1.0]",Completed,"(37.56071150038104, 126.98999880531703)"
2024-02-27 15:47:00,Thur,19600.0,Soyang-dong,"['angbutter', 'pain au chocolat', 'orange pound']","[2.0, 1.0, 1.0]",Completed,"(37.5688440180249, 126.96631705581979)"
2024-02-28 11:02:00,Fri,33800.0,Shin Sa Udon,"['angbutter', 'plain bread', 'americano', 'caffe latte', 'cacao deep', 'cheese cake']","[1.0, 1.0, 1.0, 1.0, 2.0, 1.0]",Completed,"(37.57587497097752, 126.97205990161575)"
2024-02-28 11:09:00,Fri,25100.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'cacao deep', 'wiener']","[2.0, 1.0, 1.0, 2.0]",Completed,"(37.56831938632149, 126.98567612750483)"
2024-02-28 11:09:00,Fri,23100.0,Toegye-dong,"['angbutter', 'plain bread', 'croissant', 'pain au chocolat']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.5807508627299, 126.97817589816722)"
2024-02-28 11:13:00,Fri,20100.0,Soyang-dong,"['angbutter', 'cacao deep', 'pandoro']","[2.0, 1.0, 1.0]",Completed,"(37.58517220872614, 126.96674642902093)"
2024-02-28 11:52:00,Fri,16500.0,Hupyeong 2-dong,"['plain bread', 'jam', 'vanilla latte']","[2.0, 2.0, 1.0]",Completed,"(37.575256819814726, 126.98126357555455)"
2024-02-28 11:54:00,Fri,14800.0,Dongmyeon,"['angbutter', 'plain bread', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed,"(37.5679423568319, 126.97684290599348)"
2024-02-28 12:04:00,Fri,20300.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'jam', 'tiramisu croissant', 'cacao deep']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.573813975551694, 126.97324852570421)"
2024-02-28 12:10:00,Fri,24500.0,Dongnae-myeon,"['plain bread', 'americano', 'pain au chocolat', 'wiener']","[1.0, 3.0, 1.0, 1.0]",Completed,"(37.57827438810803, 126.96362500627707)"
2024-02-28 12:28:00,Fri,51100.0,Hupyeong 1-dong,"['angbutter', 'americano', 'orange pound', 'vanilla latte', 'berry ade', 'merinque cookies']","[2.0, 1.0, 2.0, 4.0, 1.0, 1.0]",Completed,"(37.57950364162661, 126.98640645446503)"
2024-02-28 12:57:00,Fri,19600.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'tiramisu croissant']","[2.0, 1.0, 1.0]",Completed,"(37.566604743411695, 126.98902480474814)"
2024-02-28 13:26:00,Fri,18000.0,Hupyeong 2-dong,"['croissant', 'almond croissant']","[2.0, 2.0]",Completed,"(37.58006380180334, 126.98736354792011)"
2024-02-28 13:36:00,Fri,16100.0,Hupyeong 1-dong,"['angbutter', 'orange pound']","[2.0, 1.0]",Completed,"(37.568614864811735, 126.98711272674579)"
2024-02-28 15:50:00,Fri,17800.0,Hupyeong 3-dong,"['angbutter', 'milk tea', 'wiener', 'merinque cookies']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.573920615809925, 126.976018178398)"
2024-02-28 16:33:00,Fri,15600.0,Dongmyeon,"['angbutter', 'gateau chocolat', 'cheese cake']","[1.0, 1.0, 1.0]",Completed,"(37.557241491836805, 126.9685238960183)"
2024-02-28 16:58:00,Fri,20600.0,Hupyeong 1-dong,"['angbutter', 'orange pound']","[2.0, 2.0]",Completed,"(37.57306309701068, 126.9845758242816)"
2024-02-29 11:03:00,Sat,20600.0,Hupyeong 2-dong,"['angbutter', 'tiramisu croissant', 'orange pound']","[2.0, 1.0, 1.0]",Completed,"(37.58486161005131, 126.99150474296539)"
2024-02-29 11:09:00,Sat,17300.0,Hupyeong 2-dong,"['angbutter', 'pain au chocolat', 'milk tea', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.578682483334546, 126.98613521762523)"
2024-02-29 11:14:00,Sat,16100.0,Hupyeong 1-dong,"['angbutter', 'orange pound']","[2.0, 1.0]",Completed,"(37.58116610129951, 126.98830952631067)"
2024-02-29 11:35:00,Sat,16300.0,Toegye-dong,"['angbutter', 'americano', 'pandoro']","[1.0, 1.0, 1.0]",Completed,"(37.58095535304547, 126.97842011459815)"
2024-02-29 12:44:00,Sat,23600.0,Hupyeong 2-dong,"['angbutter', 'americano']","[2.0, 3.0]",Completed,"(37.56699944011053, 126.98246401009062)"
2024-02-29 12:48:00,Sat,19000.0,Hupyeong 3-dong,"['plain bread', 'caffe latte', 'almond croissant', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.5809627455291, 126.96253032796615)"
2024-02-29 12:49:00,Sat,18500.0,Hyoja 1-dong,"['plain bread', 'cacao deep', 'almond croissant', 'pandoro']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.5794218121239, 126.98837237008753)"
2024-02-29 12:52:00,Sat,21300.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'croissant', 'pain au chocolat']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.576125742972906, 126.9782361676667)"
2024-02-29 12:54:00,Sat,21800.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'tiramisu croissant']","[1.0, 2.0, 1.0, 1.0]",Completed,"(37.56531421052206, 126.97573194332973)"
2024-02-29 14:23:00,Sat,22800.0,Dongmyeon,"['angbutter', 'jam', 'croissant', 'pain au chocolat']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.57365577657021, 126.98495343501011)"
2024-02-29 14:25:00,Sat,15300.0,Hupyeong 3-dong,"['angbutter', 'cacao deep', 'pandoro']","[1.0, 1.0, 1.0]",Completed,"(37.5774161695738, 126.97514155779318)"
2024-02-29 14:55:00,Sat,18000.0,Kyodong,"['plain bread', 'pain au chocolat', 'milk tea', 'pandoro']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.55698348987715, 127.00270681863078)"
2024-02-29 15:34:00,Sat,19300.0,Hupyeong 2-dong,"['angbutter', 'americano', 'almond croissant']","[1.0, 2.0, 1.0]",Completed,"(37.58229876724641, 126.99343907451531)"
2024-02-29 16:31:00,Sat,23600.0,Hupyeong 3-dong,"['angbutter', 'americano', 'gateau chocolat', 'cheese cake']","[1.0, 2.0, 1.0, 1.0]",Completed,"(37.590132048309755, 126.97214174427393)"
2024-03-01 11:06:00,Sun,34100.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'milk tea', 'orange pound', 'vanilla latte']","[2.0, 1.0, 1.0, 2.0, 1.0]",Completed,"(37.576287744561554, 126.9838059864427)"
2024-03-01 11:06:00,Sun,29800.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'caffe latte', 'wiener']","[1.0, 1.0, 1.0, 3.0, 1.0]",Completed,"(37.566548934008274, 126.97050061367634)"
2024-03-01 11:14:00,Sun,23800.0,Dongmyeon,"['angbutter', 'americano', 'tiramisu croissant', 'almond croissant']","[1.0, 2.0, 1.0, 1.0]",Completed,"(37.56303092721568, 126.9750788612516)"
2024-03-01 11:18:00,Sun,21100.0,Seoksa-dong,"['angbutter', 'americano', 'caffe latte']","[2.0, 1.0, 1.0]",Completed,"(37.573823820679024, 126.97671561052287)"
2024-03-01 11:26:00,Sun,14000.0,Soyang-dong,"['plain bread', 'cacao deep', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.57921361591472, 126.98374006676)"
2024-03-01 11:47:00,Sun,41800.0,Hyoja 2-dong,"['angbutter', 'tiramisu croissant', 'cacao deep', 'pandoro', 'orange pound', 'vanilla latte', 'berry ade']","[1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.57836707312221, 126.985883683999)"
2024-03-01 12:13:00,Sun,14800.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.5672251747631, 126.99383694059145)"
2024-03-01 12:19:00,Sun,20800.0,Hyoja 3-dong,"['angbutter', 'plain bread', 'jam', 'almond croissant', 'pandoro']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.565466673965744, 126.99077950670166)"
2024-03-01 12:45:00,Sun,22300.0,Hupyeong 1-dong,"['angbutter', 'plain bread', 'americano', 'croissant', 'tiramisu croissant']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.58200798797517, 127.00190835528375)"
2024-03-01 13:10:00,Sun,33400.0,Toegye-dong,"['angbutter', 'pain au chocolat', 'orange pound']","[3.0, 2.0, 2.0]",Completed,"(37.57495005801367, 126.97319131266028)"
2024-03-01 13:23:00,Sun,16300.0,Shin Sa Udon,"['angbutter', 'plain bread', 'cacao deep']","[1.0, 1.0, 1.0]",Completed,"(37.57791425977599, 126.97310274246742)"
2024-03-01 13:32:00,Sun,24800.0,Seoksa-dong,"['angbutter', 'plain bread', 'tiramisu croissant', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.57021931485631, 126.9745397951111)"
2024-03-01 14:17:00,Sun,20800.0,Dongmyeon,"['angbutter', 'cheese cake', 'vanilla latte']","[1.0, 1.0, 2.0]",Completed,"(37.5663792879445, 126.98720236151463)"
2024-03-01 14:19:00,Sun,23500.0,Hupyeong 1-dong,"['plain bread', 'caffe latte', 'tiramisu croissant', 'orange pound', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.5797130589999, 126.9920400116113)"
2024-03-01 14:27:00,Sun,27300.0,Hupyeong 3-dong,"['angbutter', 'americano', 'croissant', 'cheese cake', 'merinque cookies']","[1.0, 2.0, 1.0, 1.0, 1.0]",Completed,"(37.584191566935814, 126.96059187901739)"
2024-03-01 14:57:00,Sun,14500.0,Hupyeong 2-dong,"['americano', 'tiramisu croissant']","[2.0, 1.0]",Completed,"(37.569754620747474, 126.99055436171847)"
2024-03-01 15:16:00,Sun,20300.0,Hyoja 1-dong,"['angbutter', 'croissant', 'gateau chocolat', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.570963807954385, 126.97931039258602)"
2024-03-02 12:26:00,Mon,31400.0,Dongmyeon,"['angbutter', 'plain bread', 'pandoro']","[3.0, 3.0, 1.0]",Completed,"(37.55688982296978, 126.97856438033033)"
2024-03-02 12:28:00,Mon,14800.0,Hyoja 2-dong,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.56719195514328, 126.9969528809699)"
2024-03-02 12:51:00,Mon,27800.0,Seoksa-dong,"['angbutter', 'plain bread', 'milk tea', 'orange pound']","[2.0, 2.0, 1.0, 1.0]",Completed,"(37.585807974091395, 126.98440194732262)"
2024-03-02 13:00:00,Mon,15800.0,Seoksa-dong,"['angbutter', 'plain bread', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.576255038721555, 126.97601858800346)"
2024-03-02 13:00:00,Mon,18300.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.559510999438736, 126.98664192177246)"
2024-03-02 13:00:00,Mon,20000.0,Shin Sa Udon,"['plain bread', 'tiramisu croissant', 'pain au chocolat']","[1.0, 2.0, 1.0]",Completed,"(37.58495602813313, 126.97296666752806)"
2024-03-02 13:32:00,Mon,33600.0,Toegye-dong,"['angbutter', 'plain bread', 'croissant']","[2.0, 2.0, 4.0]",Completed,"(37.58386232826229, 126.98169101139173)"
2024-03-02 13:41:00,Mon,20300.0,Soyang-dong,"['angbutter', 'plain bread', 'jam', 'croissant']","[1.0, 1.0, 2.0, 2.0]",Completed,"(37.57137422770853, 126.97237405506439)"
2024-03-02 14:00:00,Mon,15300.0,Hupyeong 3-dong,"['angbutter', 'americano', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.58968239003843, 126.96178269083855)"
2024-03-02 14:02:00,Mon,21600.0,Seoksa-dong,"['angbutter', 'tiramisu croissant']","[2.0, 2.0]",Completed,"(37.569604720713365, 126.98052993363855)"
2024-03-02 14:35:00,Mon,19000.0,Seoksa-dong,"['croissant', 'caffe latte', 'pain au chocolat', 'pandoro']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57340037063557, 126.98239716902617)"
2024-03-02 16:40:00,Mon,16300.0,Hupyeong 2-dong,"['angbutter', 'cheese cake', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.568098437849706, 126.9900971806068)"
2024-03-02 17:05:00,Mon,18800.0,Toegye-dong,"['gateau chocolat', 'cheese cake', 'lemon ade', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.58628066804538, 126.96580643196637)"
2024-03-05 11:03:00,Thur,14800.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.56540126842911, 126.96823693532868)"
2024-03-05 11:36:00,Thur,37100.0,Dongmyeon,"['angbutter', 'plain bread', 'caffe latte', 'tiramisu croissant', 'pandoro']","[3.0, 1.0, 1.0, 2.0, 1.0]",Completed,"(37.57301278885834, 126.96982514670154)"
2024-03-05 11:39:00,Thur,15500.0,Seoksa-dong,"['tiramisu croissant', 'cacao deep']","[1.0, 2.0]",Completed,"(37.58551663217795, 126.97659441654177)"
2024-03-05 12:00:00,Thur,20500.0,Hupyeong 2-dong,"['plain bread', 'jam', 'americano', 'vanilla latte']","[2.0, 2.0, 1.0, 1.0]",Completed,"(37.56912855396939, 126.98604867744794)"
2024-03-05 12:00:00,Thur,24300.0,Soyang-dong,"['angbutter', 'plain bread', 'croissant', 'pain au chocolat']","[1.0, 2.0, 2.0, 1.0]",Completed,"(37.58482956657758, 126.97925028541479)"
2024-03-05 12:11:00,Thur,17800.0,Dongmyeon,"['angbutter', 'plain bread', 'americano', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57053651801664, 126.97016603010223)"
2024-03-05 12:17:00,Thur,14800.0,Hupyeong 1-dong,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.569224452951424, 126.98372602560903)"
2024-03-05 12:28:00,Thur,18000.0,Dongmyeon,"['plain bread', 'tiramisu croissant', 'pain au chocolat', 'almond croissant']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.56183020452534, 126.98678045964354)"
2024-03-05 13:33:00,Thur,17600.0,Shin Sa Udon,"['angbutter', 'americano']","[2.0, 1.0]",Completed,"(37.588742998749396, 126.97227698376837)"
2024-03-05 13:36:00,Thur,25700.0,Soyang-dong,"['angbutter', 'orange pound']","[4.0, 1.0]",Completed,"(37.56910235161747, 126.97943714170216)"
2024-03-05 13:39:00,Thur,18500.0,Hupyeong 1-dong,"['plain bread', 'americano', 'tiramisu croissant', 'almond croissant']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.574757581137796, 127.00181699918458)"
2024-03-05 13:40:00,Thur,16400.0,Soyang-dong,['angbutter'],[3.0],Completed,"(37.57419025777502, 126.96840592547073)"
2024-03-05 13:46:00,Thur,16300.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'jam', 'tiramisu croissant']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.58424336453663, 126.96677627710748)"
2024-03-05 13:48:00,Thur,27800.0,Dongmyeon,"['angbutter', 'americano', 'caffe latte', 'tiramisu croissant', 'pain au chocolat', 'berry ade']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.563582240651755, 126.97422133695184)"
2024-03-05 14:20:00,Thur,15600.0,Kyodong,"['angbutter', 'americano']","[2.0, 1.0]",Completed,"(37.57314035699421, 127.00247590463944)"
2024-03-05 14:26:00,Thur,14300.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'cacao deep']","[1.0, 1.0, 1.0]",Completed,"(37.57283108598054, 126.97199222514597)"
2024-03-05 14:49:00,Thur,20800.0,Toegye-dong,"['angbutter', 'caffe latte', 'cacao deep', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.58324405602155, 126.97373081553378)"
2024-03-05 14:50:00,Thur,17400.0,Toegye-dong,['angbutter'],[3.0],Completed,"(37.582564085608375, 126.97279819564426)"
